unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,from_hour,to_hour,interval_label,valid_start_utc,valid_end_utc,valid_date,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,36,39,36-39 h,2026-07-08 06:00:00,2026-07-08 09:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,39,42,39-42 h,2026-07-08 09:00:00,2026-07-08 12:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,42,45,42-45 h,2026-07-08 12:00:00,2026-07-08 15:00:00,20260708,0.9375,3.0,2.8125,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB28,Watershed C06SUB28,Subernarekha Basin,Subernarekha,578.85336609,,,20260706,18,2026-07-06 18:00:00,45,48,45-48 h,2026-07-08 15:00:00,2026-07-08 18:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,0,3,0-3 h,2026-07-06 18:00:00,2026-07-06 21:00:00,20260706,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,3,6,3-6 h,2026-07-06 21:00:00,2026-07-07 00:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,6,9,6-9 h,2026-07-07 00:00:00,2026-07-07 03:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,9,12,9-12 h,2026-07-07 03:00:00,2026-07-07 06:00:00,20260707,0.25,3.0,0.75,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,12,15,12-15 h,2026-07-07 06:00:00,2026-07-07 09:00:00,20260707,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,15,18,15-18 h,2026-07-07 09:00:00,2026-07-07 12:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,18,21,18-21 h,2026-07-07 12:00:00,2026-07-07 15:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.25,3.0,0.75,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,36,39,36-39 h,2026-07-08 06:00:00,2026-07-08 09:00:00,20260708,1.0625,3.0,3.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,39,42,39-42 h,2026-07-08 09:00:00,2026-07-08 12:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,42,45,42-45 h,2026-07-08 12:00:00,2026-07-08 15:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB29,Watershed C06SUB29,Subernarekha Basin,Subernarekha,534.29442892,,,20260706,18,2026-07-06 18:00:00,45,48,45-48 h,2026-07-08 15:00:00,2026-07-08 18:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,0,3,0-3 h,2026-07-06 18:00:00,2026-07-06 21:00:00,20260706,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,3,6,3-6 h,2026-07-06 21:00:00,2026-07-07 00:00:00,20260707,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,6,9,6-9 h,2026-07-07 00:00:00,2026-07-07 03:00:00,20260707,0.5,3.0,1.5,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,9,12,9-12 h,2026-07-07 03:00:00,2026-07-07 06:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,12,15,12-15 h,2026-07-07 06:00:00,2026-07-07 09:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,15,18,15-18 h,2026-07-07 09:00:00,2026-07-07 12:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,18,21,18-21 h,2026-07-07 12:00:00,2026-07-07 15:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,36,39,36-39 h,2026-07-08 06:00:00,2026-07-08 09:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,39,42,39-42 h,2026-07-08 09:00:00,2026-07-08 12:00:00,20260708,0.75,3.0,2.25,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,42,45,42-45 h,2026-07-08 12:00:00,2026-07-08 15:00:00,20260708,1.8125,3.0,5.4375,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB30,Watershed C06SUB30,Subernarekha Basin,Subernarekha,612.64305431,,,20260706,18,2026-07-06 18:00:00,45,48,45-48 h,2026-07-08 15:00:00,2026-07-08 18:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,0,3,0-3 h,2026-07-06 18:00:00,2026-07-06 21:00:00,20260706,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,3,6,3-6 h,2026-07-06 21:00:00,2026-07-07 00:00:00,20260707,0.125,3.0,0.375,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,6,9,6-9 h,2026-07-07 00:00:00,2026-07-07 03:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,9,12,9-12 h,2026-07-07 03:00:00,2026-07-07 06:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,12,15,12-15 h,2026-07-07 06:00:00,2026-07-07 09:00:00,20260707,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,15,18,15-18 h,2026-07-07 09:00:00,2026-07-07 12:00:00,20260707,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,18,21,18-21 h,2026-07-07 12:00:00,2026-07-07 15:00:00,20260707,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.6875,3.0,2.0625,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,36,39,36-39 h,2026-07-08 06:00:00,2026-07-08 09:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,39,42,39-42 h,2026-07-08 09:00:00,2026-07-08 12:00:00,20260708,1.0625,3.0,3.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,42,45,42-45 h,2026-07-08 12:00:00,2026-07-08 15:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB31,Watershed C06SUB31,Subernarekha Basin,Subernarekha,622.03437617,,,20260706,18,2026-07-06 18:00:00,45,48,45-48 h,2026-07-08 15:00:00,2026-07-08 18:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,0,3,0-3 h,2026-07-06 18:00:00,2026-07-06 21:00:00,20260706,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,3,6,3-6 h,2026-07-06 21:00:00,2026-07-07 00:00:00,20260707,0.125,3.0,0.375,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,6,9,6-9 h,2026-07-07 00:00:00,2026-07-07 03:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,9,12,9-12 h,2026-07-07 03:00:00,2026-07-07 06:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,12,15,12-15 h,2026-07-07 06:00:00,2026-07-07 09:00:00,20260707,0.1875,3.0,0.5625,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,15,18,15-18 h,2026-07-07 09:00:00,2026-07-07 12:00:00,20260707,0.125,3.0,0.375,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,18,21,18-21 h,2026-07-07 12:00:00,2026-07-07 15:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.9375,3.0,2.8125,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0625,3.0,0.1875,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,36,39,36-39 h,2026-07-08 06:00:00,2026-07-08 09:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,39,42,39-42 h,2026-07-08 09:00:00,2026-07-08 12:00:00,20260708,0.375,3.0,1.125,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,42,45,42-45 h,2026-07-08 12:00:00,2026-07-08 15:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB32,Watershed C06SUB32,Subernarekha Basin,Subernarekha,456.22681062,,,20260706,18,2026-07-06 18:00:00,45,48,45-48 h,2026-07-08 15:00:00,2026-07-08 18:00:00,20260708,0.0,3.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,0,3,0-3 h,2026-07-06 18:00:00,2026-07-06 21:00:00,20260706,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,3,6,3-6 h,2026-07-06 21:00:00,2026-07-07 00:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,6,9,6-9 h,2026-07-07 00:00:00,2026-07-07 03:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,9,12,9-12 h,2026-07-07 03:00:00,2026-07-07 06:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,12,15,12-15 h,2026-07-07 06:00:00,2026-07-07 09:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,15,18,15-18 h,2026-07-07 09:00:00,2026-07-07 12:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,18,21,18-21 h,2026-07-07 12:00:00,2026-07-07 15:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,21,24,21-24 h,2026-07-07 15:00:00,2026-07-07 18:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,24,27,24-27 h,2026-07-07 18:00:00,2026-07-07 21:00:00,20260707,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,27,30,27-30 h,2026-07-07 21:00:00,2026-07-08 00:00:00,20260708,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,30,33,30-33 h,2026-07-08 00:00:00,2026-07-08 03:00:00,20260708,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
watershed,C06SUB33,Watershed C06SUB33,Subernarekha Basin,Subernarekha,444.07081867,,,20260706,18,2026-07-06 18:00:00,33,36,33-36 h,2026-07-08 03:00:00,2026-07-08 06:00:00,20260708,0.0,1.0,0.0,0.0,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-07-07 04:58:19
